Team Name,Team City,lat,lon
Fighting Quakers,Durham,35.996653,-78.9018053
Koi,Durham,35.996653,-78.9018053
CFS X,Durham,35.996653,-78.9018053
CFS Y,Durham,35.996653,-78.9018053
Durham Academy Cavaliers,Durham,35.996653,-78.9018053
Bull City Bulldogs,Durham,35.996653,-78.9018053
Salty Dog,Durham,35.996653,-78.9018053
Jordan Falcons,Durham,35.996653,-78.9018053
SMUF,Durham,35.996653,-78.9018053
Science and Math Ultimate Frisbee Girls,Durham,35.996653,-78.9018053
Rah Oystahs,Durham,35.996653,-78.9018053
WUFDA,Eagan,44.818173,-93.1659179
WUFDA,Eagan,44.818173,-93.1659179
WUFDA,Eagan,44.818173,-93.1659179
Eagan C ,Eagan,44.818173,-93.1659179
WUFDA,Eagan,44.818173,-93.1659179
Mustangs,Eagle,39.6161124,-106.7172844
MUF,Eagleville,40.4691664,-93.9871736
The Step Dads,East Greenwich,41.6603788,-71.4558911
The Step Dads,East Greenwich,41.6603788,-71.4558911
Black Ice 2017,Easthampton,42.2689274,-72.6688036
Rush 2017,Easthmapton,42.309387,-72.75862
Naked Jayhawks,Easton,40.6916081,-75.2099866
Eagles,Eden Prairie,44.8546856,-93.470786
EP Ultimate Varsity,Eden Prairie,44.8546856,-93.470786
Huskies,Eden Prairie,44.8546856,-93.470786
Edina Ultimate,Edina,44.8897027,-93.3501222
Edina Ultimate JV GOLD,Edina,44.8897027,-93.3501222
Edina Ultimate JV GREEN,Edina,44.8897027,-93.3501222
Edina Ultimate Varsity,Edina,44.8897027,-93.3501222
Edina Ultimate Varsity,Edina,44.8897027,-93.3501222
Green Lantern Girls,Edina,44.8897027,-93.3501222
Edina Ultimate Girls JV ,Edina,44.8897027,-93.3501222
E'Ville Elite,Edwardsville,38.8114364,-89.953157
EC HUC,El Cerrito,37.9154056,-122.301411
EC FLOW,El Cerrito,37.9154056,-122.301411
Vikings,Ellicott city,39.2673284,-76.7983067
Elmhurst Evolution,Elmhurst,41.8994745,-87.9403418
Elmhurst Evolution,Elmhurst,41.8994745,-87.9403418
Elmhurst Evolution B,Elmhurst,41.8994745,-87.9403418
El Oso,Englewood,39.6482059,-104.9879641
El Oso,Englewood,39.6482059,-104.9879641
Bulldogs,Englewood,39.6482059,-104.9879641
Essex Hornets Ultimate,Essex,40.8336066,-95.3083218
Axemen,Eugene,44.0505054,-123.0950506
Eureka Ultimate,Eureka,40.8020712,-124.1636729
Wildkits,Evanston,42.0447388,-87.6930459
Wildkits,Evanston,42.0447388,-87.6930459
PEA Ultimate,Exeter,42.981477,-70.9478343
Rebels,Fairfax,38.8462236,-77.3063733
New Martians,Fairfax,38.8462236,-77.3063733
Woodson Girls Ultimate Team (GWUT),Fairfax,38.8462236,-77.3063733
WUT,Fairfax,38.8462236,-77.3063733
Fairfax Flyers,Fairfax,38.8462236,-77.3063733
Tribe,Fairfield,38.2493581,-122.039966
Bi-Polar Bears,Fairport,43.0993,-77.443014
Falmouth JV Boys,Falmouth,38.6767366,-84.3304592
Falmouth Boys Varsity,Falmouth,38.6767366,-84.3304592
Falmouth Boys Varsity,Falmouth,38.6767366,-84.3304592
Falmouth Girls,Falmouth,38.6767366,-84.3304592
Falmouth Girls,Falmouth,38.6767366,-84.3304592
Darkside,Fayetteville,36.0625843,-94.1574328
Fishers Ultimate,Fishers,39.9555928,-86.0138729
Marcus,Flower Mound,33.0283854,-97.0867203
Marcus 1,Flower Mound,33.0283854,-97.0867203
Marcus 2,Flower Mound,33.0283854,-97.0867203
Marcus,Flower Mound,33.0283854,-97.0867203
Phantoms,Fort Collins,40.5508527,-105.0668085
Flyers,Framingham,42.3095704,-71.4413097
Mirror Image,Frankfort,38.2009055,-84.8732836
Mirror Image,Frankfort,38.2009055,-84.8732836
FAtal,Fryeburg,44.016521,-70.981293
FAtal,Fryeburg,44.016521,-70.981293
Femme FAtale,Fryeburg,44.016521,-70.981293
Gahanna Fog,Gahanna,40.0195625,-82.8791363
Gahanna Fog,Gahanna,40.0195625,-82.8791363
Lady Vikings,Geneva,31.0862933,-85.803014
Vikings,Geneva,31.0862933,-85.803014
Vikings,Geneva,31.0862933,-85.803014
Vikings,Geneva,31.0862933,-85.803014
Vikings,Geneva,31.0862933,-85.803014
Vikings,Geneva,31.0862933,-85.803014
Vikings,Geneva,31.0862933,-85.803014
Pine Richland Rams,Gibsonia,40.6300671,-79.9695004
Pine Richland Rams,Gibsonia,40.6300671,-79.9695004
Pine-Richland Boys,Gibsonia,40.6300671,-79.9695004
Glenelg,Glenelg,39.2644382,-76.9899134
Compass Montessori Unicorns,Golden,39.755543,-105.221099
Compass Montessori Unicorns,Golden,39.755543,-105.221099
Golden High School,Golden,39.755543,-105.221099
Golden High School,Golden,39.755543,-105.221099
White Lightning,Grand Rapids,42.9632405,-85.6678639
Grandview Heights,Grandview Heights,39.9797863,-83.0407403
Grandview Heights,Grandview Heights,39.9797863,-83.0407403
Gray-New Gloucester HS Boys,Gray,37.7221896,-100.4373907
Four Rivers jv,Greenfield,42.6097476,-72.5979752
Four Rivers Varsity Boys,Greenfield,42.6097476,-72.5979752
Four Rivers Varsity Girls,Greenfield,42.6097476,-72.5979752
Trojans,Greenwood,37.8709542,-96.2471338
Trojans (A),Greenwood,37.8709542,-96.2471338
Trojans (Girls),Greenwood,37.8709542,-96.2471338
Trojans (Girls),Greenwood,37.8709542,-96.2471338
Groton-Dunstable Ultimate,Groton,41.3381782,-72.0297913
Grove City Ultimate Club,Grove City,45.1505185,-94.6830533
Grove City Ultimate Club,Grove City,45.1505185,-94.6830533
Hartsbrook,Hadley,44.0010355,-95.8539077
Hartsbrook,Hadley,44.0010355,-95.8539077
Rams,Hartford,41.7655582,-72.6906128
Harvard Ultimate Club (Blue),Harvard,42.3679086,-71.1267824
Harvard Ultimate Club (Blue),Harvard,42.3679086,-71.1267824
Harvard Ultimate Club (White),Harvard,42.3679086,-71.1267824
Harvard Ultimate Club (White),Harvard,42.3679086,-71.1267824
Hastings,Hastings,44.7426933,-92.8518697
Hastings Girls Ultimate,Hastings,44.7426933,-92.8518697
Haverford Ultimate Disc Alliance,Havertown,39.9809452,-75.3085201
HUDA,Havertown,39.9809452,-75.3085201
Lone Peak,Highland,34.1283442,-117.2086513
Lone Peak,Highland,34.1283442,-117.2086513
Lone Peak,Highland,34.1283442,-117.2086513
Lone Peak,Highland,34.1283442,-117.2086513
Lone Peak,Highland,34.1283442,-117.2086513
Lone Peak,Highland,34.1283442,-117.2086513
Lone Peak,Highland,34.1283442,-117.2086513
Lone Peak,Highland,34.1283442,-117.2086513
Giants,Highland Park,32.831563,-96.8007733
Giants,Highland Park,32.831563,-96.8007733
Chupacabras,Highland Park,32.831563,-96.8007733
Conant Ultimate,Hoffman Estates,42.0427256,-88.0792782
Wachusett Mountaineers 2017,Holden,38.7141778,-93.9913303
Holliston Varsity,Holliston,42.2000966,-71.4245049
Holly Springs,Holly Springs,34.7675967,-89.4486894
Hopkins - MSL,Hopkins,33.1368252,-95.5656578
Hopkins HS Girls,Hopkins,33.1368252,-95.5656578
Hopkins HS Girls,Hopkins,33.1368252,-95.5656578
Bears,Hopkins,33.1368252,-95.5656578
Rams,Houston,29.7589382,-95.3676974
Hudson Ultimate ,Hudson,42.7654433,-71.4397167
Hudson Ultimate Experiment,Hudson,42.7654433,-71.4397167
Hutto/Vista Ridge,Hutto,30.5427638,-97.5468898
Braves Ultimate A,Indianapolis,39.7683331,-86.1583502
COMBO,Indianapolis,39.7683331,-86.1583502
COMBO,Indianapolis,39.7683331,-86.1583502
Perry Meridian Falcons,Indianapolis,39.7683331,-86.1583502
Shortridge HS,Indianapolis,39.7683331,-86.1583502
Parakeet Penguins,Indianapolis,39.7683331,-86.1583502
Decatur Central HS,Indianapolis,39.7683331,-86.1583502
Braves Ultimate B,Indianapolis ,39.7683331,-86.1583502
Metallic Wings,Iowa City,41.6612561,-91.5299106
Islesboro Eagles,Islesboro,44.3084113,-68.9033651
Devils Hammer ,Jeffersonville ,38.2770227,-85.7371604
Northview Titans,Johns Creek,34.0181557,-84.190196
Kalamazoo United Chill,Kalamazoo,42.291707,-85.5872286
Kalamazoo United Chill,Kalamazoo,42.291707,-85.5872286
Davis,Kaysville,41.0349847,-111.9383931
Upper Merion,King of Prussia,40.0947624,-75.3851334
Kirkwood Pioneers 2017,Kirkwood,38.5800713,-90.4069177
Kirkwood Pioneers 2017,Kirkwood,38.5800713,-90.4069177
Hawks,Knoxville,35.9603948,-83.9210261
Hornets,Knoxville,35.9603948,-83.9210261
Hornets,Knoxville,35.9603948,-83.9210261
River's Edge Eagles,Knoxville,35.9603948,-83.9210261
STEM,Knoxville,35.9603948,-83.9210261
STEM Academy of Knoxville--Junior Varsity,Knoxville,35.9603948,-83.9210261
Bentley Phoenix,Lafayette,30.2240897,-92.0198427
Lafayette Jazz,Lafayette,30.2240897,-92.0198427
LUDA,Lakeville,44.650051,-93.2432791
LUDA,Lakeville,44.650051,-93.2432791
LUDA - JV,Lakeville,44.650051,-93.2432791
LUDA - JV,Lakeville,44.650051,-93.2432791
Cougars,Lakeville,44.650051,-93.2432791
Cougars,Lakeville,44.650051,-93.2432791
Hotchkiss Ultimate,Lakeville,44.650051,-93.2432791
Skuber,Lakewood,39.6311085,-105.1100582
Catch of the Day,Lakewood,39.6311085,-105.1100582
Catch of the Day,Lakewood,39.6311085,-105.1100582
Lakewood DEEP,Lakewood,39.6311085,-105.1100582
Lakewood DEEP,Lakewood,39.6311085,-105.1100582
Lakewood DEEP,Lakewood,39.6311085,-105.1100582
Lakewood DEEP,Lakewood,39.6311085,-105.1100582
Lakewood DEEP Girls,Lakewood,39.6311085,-105.1100582
Lakewood DEEP Girls,Lakewood,39.6311085,-105.1100582
Lakewood DEEP Mixed,Lakewood,39.6311085,-105.1100582
Knights,Lansdale,40.2414952,-75.2837862
Break Force ,Layton,41.0751048,-111.9741925
Break Force ,Layton,41.0751048,-111.9741925
Rouse Raiders,Leander,30.5586046,-97.8444364
Lady Warriors,Lebanon,40.3429683,-76.4233816
Warriors Mixed,Lebanon,40.3429683,-76.4233816
Warriors Open,Lebanon,40.3429683,-76.4233816
Warrior Open B,Lebanon,40.3429683,-76.4233816
Knight Owls,Lebanon,40.3429683,-76.4233816
Pride Ultimate,leesburg,28.810823,-81.8778582
Skyridge,Lehi,40.3880902,-111.8491619
Lexington Cutie Pi,Lexington,38.0464066,-84.4970393
Pi,Lexington,38.0464066,-84.4970393
Thunder Alley,Lexington,38.0464066,-84.4970393
Fooligals,Lexington,38.0464066,-84.4970393
Fooligans,Lexington,38.0464066,-84.4970393
Fooligans JVA,Lexington,38.0464066,-84.4970393
LexCath Flying Knights,Lexington,38.0464066,-84.4970393
Fooligals JV,Lexington,38.0464066,-84.4970393
Pi B,Lexington,38.0464066,-84.4970393
Maeser Lions,Lindon,40.3432857,-111.7207608
Arapahoe Gold,Littleton,39.613321,-105.0166498
Arapahoe Gold,Littleton,39.613321,-105.0166498
Arapahoe Warriors,Littleton,39.613321,-105.0166498
Arapahoe Warriors,Littleton,39.613321,-105.0166498
Highest Bidders,Littleton,39.613321,-105.0166498
Highest Bidders,Littleton,39.613321,-105.0166498
Collegiate Academy Ultimate,Littleton,39.613321,-105.0166498
Rebel Disc Ultimate,Littleton,39.613321,-105.0166498
Eagls,Littleton,39.613321,-105.0166498
Heritage Eagles,Littleton,39.613321,-105.0166498
LION ULTIMATE,Littleton,39.613321,-105.0166498
Littleton Lion Ultimate,Littleton,39.613321,-105.0166498
X Chromosomes,Littleton,39.613321,-105.0166498
Lancers,Longmeadow,42.0485378,-72.567701
Longmeadow Girls Varsity,Longmeadow,42.0485378,-72.567701
Monarch Boys X,Louisille,33.05337,-87.183027
Monarch A Boys,Louisville,38.2542376,-85.759407
Monarch B Boys,Louisville,38.2542376,-85.759407
Monarch Boys Y,Louisville,38.2542376,-85.759407
Monarch Boys Y,Louisville,38.2542376,-85.759407
Monarch C Boys,Louisville,38.2542376,-85.759407
Monarch Girls,Louisville,38.2542376,-85.759407
Monarch Mixed A,Louisville,38.2542376,-85.759407
Monarch Mixed B,Louisville,38.2542376,-85.759407
Saint Xavier Tigers,Louisville,38.2542376,-85.759407
Brawlirific Platypi (Girls),Madison,43.074761,-89.3837613
Brawlirific Platypi (Mixed),Madison,43.074761,-89.3837613
Memorial B,Madison,43.074761,-89.3837613
Memorial Spartans,Madison,43.074761,-89.3837613
Memorial Ultimate,Madison,43.074761,-89.3837613
LUF,Madison,43.074761,-89.3837613
Madison East Girls,Madison,43.074761,-89.3837613
MEU,Madison,43.074761,-89.3837613
Disc-o Inferno B,Madison,43.074761,-89.3837613
Madison West Ultimate,Madison,43.074761,-89.3837613
Nemea A,Madison,43.074761,-89.3837613
Nemea B,Madison,43.074761,-89.3837613
Madison West Ultimate ,Madison,43.074761,-89.3837613
Nemea A,Madison,43.074761,-89.3837613
Nemea B,Madison,43.074761,-89.3837613
MAUL,Mahtomedi High School,45.057759,-92.95886
Mamaroneck Ultimate,Mamaroneck ,40.9487097,-73.7326309
riDISCulous,Maple Grove,45.0984983,-93.4419222
Floppy Discs ,Maple Grove,45.0984983,-93.4419222
CHS,Maplewood,44.9533351,-92.9953373
CHS JV,Maplewood,44.9533351,-92.9953373
Sparkle Motion CHS,Maplewood,44.9533351,-92.9953373
Mars Girls,Mars,42.7944184,-96.1653015
Artesian Ultimate,Martinsville,36.6915262,-79.8725386
McFarland Spartans,McFarland ,35.6780104,-119.2292748
McLean Frisbee,McLean,40.4631789,-88.8196613
Mclean Ultimate,Mclean,40.4631789,-88.8196613
Medway Flying Mustangs,Medway,42.1417641,-71.3967256
Warriors,mendota heights,44.8835768,-93.1382749
Rocky Mountain ,Meridian,32.3643098,-88.703656
Rocky Mountain B,Meridian,32.3643098,-88.703656
Magic Markers,Middleborough,41.8931576,-70.9111517
Magic Markers,Middleborough,41.8931576,-70.9111517
Red Squadron,Middleton,43.0962919,-89.5119565
RiDISCulous,Middleton,43.0962919,-89.5119565
Firestarters,Middletown,41.5496141,-72.6515776
Xavier Ultimate,Middletown,41.5496141,-72.6515776
Eagles - Girls,Milford,41.2226155,-73.0462266
Eagles - Mixed,Milford,41.2226155,-73.0462266
Eagles - Mixed,Milford,41.2226155,-73.0462266
Roadrunners,Minneapolis,44.9772995,-93.2654692
South Squall - Junior Varsity,Minneapolis,44.9772995,-93.2654692
South Squall - Varsity,Minneapolis,44.9772995,-93.2654692
South Squall JV,Minneapolis,44.9772995,-93.2654692
South Squall Varsity,Minneapolis,44.9772995,-93.2654692
MÜS Ultimate Southwest,Minneapolis,44.9772995,-93.2654692
MÜS Ultimate Southwest (Girls),Minneapolis,44.9772995,-93.2654692
MÜS Ultimate Southwest (Open),Minneapolis,44.9772995,-93.2654692
Wolfpack,Minneapolis ,44.9772995,-93.2654692
Hopkins Hurt JV Boys,Minnetonka,44.9127229,-93.499059
Hopkins Hurt Varsity Boys,Minnetonka,44.9127229,-93.499059
Narwhal,Minnetonka,44.9127229,-93.499059
Penn Kingsmen,Mishawaka,41.6611642,-86.1807031
Mounties,Montclair,40.8164458,-74.2210643
Cougars,Montgomery,32.3669656,-86.3006485
Solons Varsity Boys ,Montpelier,44.2602164,-72.575114
Solons Women,Montpelier,44.2602164,-72.575114
Montreal Fille,Montreal,46.4280033,-90.2460097
Titane,Montreal,46.4280033,-90.2460097
MHS ULTIMATE,MORRISTOWN,40.7992414,-74.4774375
Governor Livingston,Mountainside ,40.6723242,-74.3573722
Blackman High School Boys A,Murfreesboro,35.8460396,-86.3921096
Blackman Ultimate Girls,Murfreesboro,35.8460396,-86.3921096
Franklin Regional Ultimate Girls,Murrysville,40.4284015,-79.697545
Franklin Regional Ultimate Varsity,Murrysville,40.4284015,-79.697545
Panthers,Myrtle Beach,33.6956461,-78.8900409
Nampa Rhinos,Nampa,43.5737361,-116.559631
Almost Angels,Nampa,43.5737361,-116.559631
Penguins,Napa,38.2971367,-122.2855293
Mustang JV 1,Naperville,41.7728699,-88.1479278
Mustang JV 2,Naperville,41.7728699,-88.1479278
Mustang Varsity,Naperville,41.7728699,-88.1479278
Redhawks ,Naperville,41.7728699,-88.1479278
Naperville North B Team,Naperville,41.7728699,-88.1479278
Naperville North A Team,Naperville,41.7728699,-88.1479278
eNVy,naperville,41.7728699,-88.1479278
NV Ultimate - B,Naperville,41.7728699,-88.1479278
NV Ultimate - A,Naperville,41.7728699,-88.1479278
NV BLUE,Naperville,41.7728699,-88.1479278
